step,epoch,loss,lr
319,2,0.76923436,1.07e-05
320,2,0.78884166,1.08e-05
321,2,0.68862343,1.08e-05
322,2,0.66070265,1.08e-05
323,2,0.74723786,1.09e-05
324,2,0.74564546,1.09e-05
325,2,0.77637422,1.09e-05
326,2,0.75125515,1.1e-05
327,2,0.64903605,1.1e-05
328,2,0.77709138,1.1e-05
329,2,0.70581412,1.11e-05
330,2,0.83742023,1.11e-05
331,2,0.76317167,1.11e-05
332,2,0.74937618,1.12e-05
333,2,0.78715611,1.12e-05
334,2,0.73533189,1.12e-05
335,2,0.80191863,1.13e-05
336,2,0.68362969,1.13e-05
337,2,0.70418233,1.13e-05
338,2,0.73527288,1.14e-05
339,2,0.83729208,1.14e-05
340,2,0.70103329,1.14e-05
341,2,0.72724748,1.15e-05
342,2,0.61357844,1.15e-05
343,2,0.72758383,1.15e-05
344,2,0.74893665,1.16e-05
345,2,0.73176575,1.16e-05
346,2,0.76021457,1.16e-05
347,2,0.68655080,1.17e-05
348,2,0.74361455,1.17e-05
349,2,0.72983712,1.17e-05
350,2,0.81637561,1.18e-05
351,2,0.68104428,1.18e-05
352,2,0.76810998,1.18e-05
353,2,0.70169663,1.19e-05
354,2,0.76467133,1.19e-05
355,2,0.69049954,1.19e-05
356,2,0.66957307,1.2e-05
357,2,0.70288229,1.2e-05
358,2,0.65354633,1.2e-05
359,2,0.75963515,1.21e-05
360,2,0.78681219,1.21e-05
361,2,0.78260946,1.21e-05
362,2,0.77134383,1.22e-05
363,2,0.67686224,1.22e-05
364,2,0.72035402,1.22e-05
365,2,0.75690860,1.23e-05
366,2,0.72477949,1.23e-05
367,2,0.66879606,1.23e-05
368,2,0.76166648,1.24e-05
369,2,0.73732495,1.24e-05
370,2,0.78174365,1.24e-05
371,2,0.63837349,1.25e-05
372,2,0.71102321,1.25e-05
373,2,0.70793200,1.25e-05
374,2,0.63083196,1.26e-05
375,2,0.79831672,1.26e-05
376,2,0.71684426,1.26e-05
377,2,0.66792488,1.27e-05
378,2,0.73051202,1.27e-05
379,2,0.66565108,1.27e-05
380,2,0.72274768,1.28e-05
381,2,0.66649234,1.28e-05
382,2,0.75956482,1.28e-05
383,2,0.66092950,1.29e-05
384,2,0.73310316,1.29e-05
385,2,0.63771099,1.29e-05
386,2,0.75615251,1.3e-05
387,2,0.61689353,1.3e-05
388,2,0.67583579,1.3e-05
389,2,0.62385380,1.31e-05
390,2,0.67852056,1.31e-05
391,2,0.76351660,1.31e-05
392,2,0.72544593,1.32e-05
393,2,0.62926054,1.32e-05
394,2,0.68016690,1.32e-05
395,2,0.67804289,1.33e-05
396,2,0.68261975,1.33e-05
397,2,0.66070896,1.33e-05
398,2,0.76928139,1.34e-05
399,2,0.68510413,1.34e-05
400,2,0.66839874,1.34e-05
401,2,0.74316138,1.35e-05
402,2,0.65463829,1.35e-05
403,2,0.72239131,1.35e-05
404,2,0.70409632,1.36e-05
405,2,0.63723767,1.36e-05
406,2,0.71281862,1.36e-05
407,2,0.62558007,1.37e-05
408,2,0.75686252,1.37e-05
409,2,0.68398142,1.37e-05
410,2,0.69767779,1.38e-05
411,2,0.65750563,1.38e-05
412,2,0.74621928,1.38e-05
413,2,0.68061084,1.39e-05
414,2,0.77268523,1.39e-05
415,2,0.64937615,1.39e-05
416,2,0.64277959,1.4e-05
417,2,0.66645062,1.4e-05
418,2,0.71209359,1.4e-05
419,2,0.71996015,1.41e-05
420,2,0.61990434,1.41e-05
421,2,0.66691774,1.41e-05
422,2,0.68689561,1.42e-05
423,2,0.61895955,1.42e-05
424,2,0.70176983,1.42e-05
425,2,0.65757942,1.43e-05
426,2,0.72300756,1.43e-05
427,2,0.65371788,1.43e-05
428,2,0.70098162,1.44e-05
429,2,0.70679140,1.44e-05
430,2,0.68199772,1.44e-05
431,2,0.70359862,1.45e-05
432,2,0.70074004,1.45e-05
433,2,0.60969722,1.45e-05
434,2,0.63097811,1.46e-05
435,2,0.70351261,1.46e-05
436,2,0.70141381,1.46e-05
437,2,0.61979955,1.47e-05
438,2,0.71310031,1.47e-05
439,2,0.61151826,1.47e-05
440,2,0.56956339,1.48e-05
441,2,0.71897030,1.48e-05
442,2,0.66883457,1.48e-05
443,2,0.64501256,1.49e-05
444,2,0.68685263,1.49e-05
445,2,0.64791566,1.49e-05
446,2,0.69464159,1.5e-05
447,2,0.69827145,1.5e-05
448,2,0.57847738,1.51e-05
449,3,0.59379208,1.51e-05
450,3,0.73045874,1.51e-05
451,3,0.64248329,1.52e-05
452,3,0.63062483,1.52e-05
453,3,0.66765565,1.52e-05
454,3,0.64572883,1.53e-05
455,3,0.65106064,1.53e-05
456,3,0.65431356,1.53e-05
457,3,0.66978002,1.54e-05
458,3,0.65739578,1.54e-05
459,3,0.62554169,1.54e-05
460,3,0.58160770,1.55e-05
461,3,0.68512070,1.55e-05
462,3,0.59949678,1.55e-05
463,3,0.61325949,1.56e-05
464,3,0.58287519,1.56e-05
465,3,0.65739202,1.56e-05
466,3,0.62767220,1.57e-05
467,3,0.64281607,1.57e-05
468,3,0.55188560,1.57e-05
469,3,0.59553564,1.58e-05
470,3,0.53110909,1.58e-05
471,3,0.62691796,1.58e-05
472,3,0.55891055,1.59e-05
473,3,0.59958589,1.59e-05
474,3,0.62211502,1.59e-05
475,3,0.61391610,1.6e-05
476,3,0.60639018,1.6e-05
477,3,0.61213094,1.6e-05
