step,epoch,loss,lr
383,2,0.60801882,1.29e-05
384,2,0.67565000,1.29e-05
385,2,0.53599852,1.29e-05
386,2,0.69161034,1.3e-05
387,2,0.50734752,1.3e-05
388,2,0.56078762,1.3e-05
389,2,0.55066347,1.31e-05
390,2,0.56744641,1.31e-05
391,2,0.71493554,1.31e-05
392,2,0.58772057,1.32e-05
393,2,0.56849700,1.32e-05
394,2,0.60824370,1.32e-05
395,2,0.61818331,1.33e-05
396,2,0.61887348,1.33e-05
397,2,0.62381148,1.33e-05
398,2,0.68697286,1.34e-05
399,2,0.57961804,1.34e-05
400,2,0.62376237,1.34e-05
401,2,0.65157771,1.35e-05
402,2,0.60800862,1.35e-05
403,2,0.65781432,1.35e-05
404,2,0.63262135,1.36e-05
405,2,0.52853596,1.36e-05
406,2,0.60290992,1.36e-05
407,2,0.58397174,1.37e-05
408,2,0.68569660,1.37e-05
409,2,0.60332417,1.37e-05
410,2,0.60866231,1.38e-05
411,2,0.52994180,1.38e-05
412,2,0.66552198,1.38e-05
413,2,0.59852231,1.39e-05
414,2,0.71446753,1.39e-05
415,2,0.58482063,1.39e-05
416,2,0.54549402,1.4e-05
417,2,0.58431381,1.4e-05
418,2,0.60206354,1.4e-05
419,2,0.61979258,1.41e-05
420,2,0.49344540,1.41e-05
421,2,0.56950420,1.41e-05
422,2,0.63510859,1.42e-05
423,2,0.53569102,1.42e-05
424,2,0.60256094,1.42e-05
425,2,0.54187131,1.43e-05
426,2,0.58882970,1.43e-05
427,2,0.55601096,1.43e-05
428,2,0.57372522,1.44e-05
429,2,0.63956678,1.44e-05
430,2,0.57950991,1.44e-05
431,2,0.57189745,1.45e-05
432,2,0.64352238,1.45e-05
433,2,0.53780830,1.45e-05
434,2,0.49207160,1.46e-05
435,2,0.64011788,1.46e-05
436,2,0.63994354,1.46e-05
437,2,0.50257802,1.47e-05
438,2,0.64383358,1.47e-05
439,2,0.53005546,1.47e-05
440,2,0.50239140,1.48e-05
441,2,0.62581956,1.48e-05
442,2,0.58858156,1.48e-05
443,2,0.50478262,1.49e-05
444,2,0.59380764,1.49e-05
445,2,0.51271898,1.49e-05
446,2,0.59370399,1.5e-05
447,2,0.56719851,1.5e-05
448,2,0.48993134,1.51e-05
449,3,0.50519866,1.51e-05
450,3,0.61830151,1.51e-05
