step,epoch,loss,lr
329,1,0.43845284,4.95e-06
330,1,0.43158832,4.98e-06
331,1,0.45823824,4.98e-06
332,1,0.45642239,5.01e-06
333,1,0.47166771,5.01e-06
334,1,0.41701707,5.04e-06
335,1,0.41516104,5.04e-06
336,1,0.45268980,5.07e-06
337,1,0.42081755,5.07e-06
338,1,0.43372542,5.1e-06
339,1,0.42610660,5.1e-06
340,1,0.42438188,5.13e-06
341,1,0.44171506,5.13e-06
342,1,0.39698914,5.16e-06
343,1,0.39099964,5.16e-06
344,1,0.39244786,5.19e-06
345,1,0.39738125,5.19e-06
346,1,0.37485415,5.22e-06
347,1,0.37341496,5.22e-06
348,1,0.40547213,5.25e-06
349,1,0.39022616,5.25e-06
350,1,0.37599453,5.28e-06
351,1,0.40037617,5.28e-06
352,1,0.38951430,5.31e-06
353,1,0.36657080,5.31e-06
354,1,0.38474649,5.34e-06
355,1,0.39143941,5.34e-06
356,1,0.37251547,5.37e-06
357,1,0.36299905,5.37e-06
358,1,0.36851582,5.4e-06
359,1,0.35487044,5.4e-06
360,1,0.36793932,5.43e-06
361,1,0.32714596,5.43e-06
362,1,0.35994640,5.46e-06
363,1,0.34135193,5.46e-06
364,1,0.34929445,5.49e-06
365,1,0.33047321,5.49e-06
366,1,0.34709874,5.52e-06
367,1,0.33310357,5.52e-06
368,1,0.36358491,5.55e-06
369,1,0.32881775,5.55e-06
370,1,0.31935918,5.58e-06
371,1,0.31325728,5.58e-06
372,1,0.31671879,5.61e-06
373,1,0.29645821,5.61e-06
374,1,0.32492697,5.64e-06
375,1,0.29932371,5.64e-06
376,1,0.31157845,5.67e-06
377,1,0.31529889,5.67e-06
378,1,0.30362454,5.7e-06
379,1,0.31659010,5.7e-06
380,1,0.29498413,5.73e-06
381,1,0.31504735,5.73e-06
382,1,0.26833212,5.76e-06
383,1,0.29510537,5.76e-06
384,1,0.27839911,5.79e-06
385,1,0.27087763,5.79e-06
386,1,0.27162087,5.82e-06
387,1,0.26562259,5.82e-06
388,1,0.25760815,5.85e-06
389,1,0.25292459,5.85e-06
390,1,0.25934157,5.88e-06
391,1,0.24468946,5.88e-06
392,1,0.26795426,5.91e-06
393,1,0.26521555,5.91e-06
394,1,0.24361916,5.94e-06
395,1,0.26723480,5.94e-06
396,1,0.24464750,5.97e-06
397,1,0.24387042,5.97e-06
398,1,0.24851571,6e-06
399,1,0.24754842,6e-06
400,1,0.21216306,6.03e-06
401,1,0.22896481,6.03e-06
402,1,0.24261566,6.06e-06
403,1,0.20878287,6.06e-06
404,1,0.23133326,6.09e-06
405,1,0.22571166,6.09e-06
406,1,0.22059502,6.12e-06
407,1,0.21321848,6.12e-06
408,1,0.22789976,6.15e-06
409,1,0.21097389,6.15e-06
410,1,0.20628959,6.18e-06
411,1,0.21046297,6.18e-06
412,1,0.24506527,6.21e-06
413,1,0.17852831,6.21e-06
414,1,0.19710831,6.24e-06
415,1,0.20704395,6.24e-06
416,1,0.23775207,6.27e-06
417,1,0.21315777,6.27e-06
418,1,0.20771721,6.3e-06
419,1,0.18597375,6.3e-06
420,1,0.16863121,6.33e-06
421,1,0.16976559,6.33e-06
422,1,0.19825394,6.36e-06
423,1,0.21166903,6.36e-06
424,1,0.16960232,6.39e-06
425,1,0.17386863,6.39e-06
426,1,0.17979103,6.42e-06
427,1,0.19086936,6.42e-06
428,1,0.19490668,6.45e-06
429,1,0.21061966,6.45e-06
430,1,0.17211063,6.48e-06
431,1,0.16837831,6.48e-06
432,1,0.19265470,6.51e-06
433,1,0.18756615,6.51e-06
434,1,0.17451698,6.54e-06
435,1,0.17144954,6.54e-06
436,1,0.13315289,6.57e-06
437,1,0.17460857,6.57e-06
438,1,0.16863763,6.6e-06
439,1,0.16389248,6.6e-06
440,1,0.19728711,6.63e-06
441,1,0.18623421,6.63e-06
442,1,0.16535895,6.66e-06
443,1,0.14996916,6.66e-06
444,1,0.16911630,6.69e-06
445,1,0.18217213,6.69e-06
446,1,0.14159428,6.72e-06
447,1,0.18944161,6.72e-06
448,1,0.15536745,6.75e-06
449,1,0.16203584,6.75e-06
450,1,0.14137854,6.78e-06
451,1,0.13656145,6.78e-06
452,1,0.18141174,6.81e-06
453,1,0.14561990,6.81e-06
454,1,0.15991886,6.84e-06
455,1,0.15802331,6.84e-06
456,1,0.17446896,6.87e-06
457,1,0.15948687,6.87e-06
458,1,0.15423274,6.9e-06
459,1,0.17671682,6.9e-06
460,1,0.16104820,6.93e-06
461,1,0.15534404,6.93e-06
462,1,0.14571936,6.96e-06
463,1,0.16949967,6.96e-06
464,1,0.13587029,6.99e-06
465,1,0.16080110,6.99e-06
466,1,0.15154965,7.02e-06
467,1,0.16493888,7.02e-06
468,1,0.15855122,7.05e-06
469,1,0.14696504,7.05e-06
470,1,0.15880871,7.08e-06
471,1,0.17749482,7.08e-06
472,1,0.15036602,7.11e-06
473,1,0.16437630,7.11e-06
474,1,0.18707745,7.14e-06
475,1,0.12748411,7.14e-06
476,1,0.15926926,7.17e-06
477,1,0.14320849,7.17e-06
478,1,0.12260236,7.2e-06
479,1,0.15838246,7.2e-06
480,1,0.16818100,7.23e-06
481,1,0.13481829,7.23e-06
482,1,0.12397472,7.26e-06
483,1,0.16428681,7.26e-06
484,1,0.13179906,7.29e-06
485,1,0.15475588,7.29e-06
486,1,0.15301630,7.32e-06
487,1,0.13959067,7.32e-06
488,1,0.14268571,7.35e-06
489,1,0.14761122,7.35e-06
490,1,0.15068881,7.38e-06
491,1,0.13291985,7.38e-06
492,1,0.16788512,7.41e-06
493,1,0.16631474,7.41e-06
494,1,0.14834830,7.44e-06
495,1,0.15138224,7.44e-06
496,1,0.16587164,7.47e-06
497,1,0.14298020,7.47e-06
498,1,0.12654822,7.5e-06
499,1,0.15243602,7.5e-06
500,1,0.14135809,7.53e-06
501,1,0.14500415,7.53e-06
502,1,0.14230423,7.56e-06
503,1,0.16180435,7.56e-06
504,1,0.12552348,7.59e-06
505,1,0.13381071,7.59e-06
506,1,0.14552464,7.62e-06
507,1,0.14026523,7.62e-06
508,1,0.09961673,7.65e-06
509,1,0.11703201,7.65e-06
510,1,0.12104382,7.68e-06
511,1,0.12527402,7.68e-06
512,1,0.12803285,7.71e-06
513,1,0.16660874,7.71e-06
514,1,0.12489162,7.74e-06
515,1,0.14524667,7.74e-06
516,1,0.17467569,7.77e-06
517,1,0.15343247,7.77e-06
518,1,0.14870501,7.8e-06
519,1,0.12899226,7.8e-06
520,1,0.13881905,7.83e-06
521,2,0.15865919,7.83e-06
522,2,0.12955502,7.86e-06
523,2,0.12570663,7.86e-06
524,2,0.13469073,7.89e-06
525,2,0.09294776,7.89e-06
526,2,0.10554186,7.92e-06
527,2,0.12408596,7.92e-06
528,2,0.12367032,7.95e-06
529,2,0.15080944,7.95e-06
530,2,0.14311032,7.98e-06
531,2,0.12952004,7.98e-06
532,2,0.13725366,8.01e-06
533,2,0.09439966,8.01e-06
534,2,0.12678708,8.04e-06
535,2,0.12269045,8.04e-06
536,2,0.14100711,8.07e-06
537,2,0.15000160,8.07e-06
538,2,0.14052309,8.1e-06
539,2,0.13369055,8.1e-06
540,2,0.10350870,8.13e-06
541,2,0.09876699,8.13e-06
542,2,0.11685590,8.16e-06
543,2,0.12992986,8.16e-06
544,2,0.12571120,8.19e-06
545,2,0.11413063,8.19e-06
546,2,0.11438189,8.22e-06
547,2,0.11987832,8.22e-06
548,2,0.12020576,8.25e-06
549,2,0.14189880,8.25e-06
550,2,0.14326616,8.28e-06
551,2,0.12328318,8.28e-06
552,2,0.14882369,8.31e-06
553,2,0.13373943,8.31e-06
554,2,0.16335185,8.34e-06
555,2,0.13555613,8.34e-06
556,2,0.12097870,8.37e-06
557,2,0.11283782,8.37e-06
558,2,0.15304385,8.4e-06
559,2,0.13702007,8.4e-06
560,2,0.13050433,8.43e-06
561,2,0.11183343,8.43e-06
562,2,0.09891505,8.46e-06
563,2,0.13128383,8.46e-06
564,2,0.11276808,8.49e-06
565,2,0.16289626,8.49e-06
566,2,0.10380382,8.52e-06
567,2,0.15663804,8.52e-06
568,2,0.12793782,8.55e-06
569,2,0.10980440,8.55e-06
570,2,0.10004620,8.58e-06
571,2,0.15942809,8.58e-06
572,2,0.12933116,8.61e-06
573,2,0.13954969,8.61e-06
574,2,0.13923442,8.64e-06
575,2,0.14532025,8.64e-06
576,2,0.12574349,8.67e-06
577,2,0.12302795,8.67e-06
578,2,0.11219462,8.7e-06
579,2,0.11698122,8.7e-06
580,2,0.10510674,8.73e-06
581,2,0.12388820,8.73e-06
582,2,0.12932672,8.76e-06
583,2,0.13068922,8.76e-06
584,2,0.13518028,8.79e-06
585,2,0.13156296,8.79e-06
586,2,0.13855208,8.82e-06
587,2,0.12355790,8.82e-06
588,2,0.11696064,8.85e-06
589,2,0.14598547,8.85e-06
590,2,0.09409984,8.88e-06
591,2,0.10939512,8.88e-06
592,2,0.14036798,8.91e-06
593,2,0.12497727,8.91e-06
594,2,0.12492209,8.94e-06
595,2,0.12167288,8.94e-06
596,2,0.12112611,8.97e-06
597,2,0.11059354,8.97e-06
598,2,0.09892569,9e-06
599,2,0.11184321,9e-06
600,2,0.11273666,9.03e-06
601,2,0.11080976,9.03e-06
602,2,0.16881482,9.06e-06
603,2,0.13419688,9.06e-06
604,2,0.14587528,9.09e-06
605,2,0.12612011,9.09e-06
606,2,0.10864981,9.12e-06
607,2,0.11018462,9.12e-06
608,2,0.13568084,9.15e-06
609,2,0.14411762,9.15e-06
610,2,0.10229561,9.18e-06
611,2,0.10370073,9.18e-06
612,2,0.12897974,9.21e-06
613,2,0.11473521,9.21e-06
614,2,0.15396786,9.24e-06
615,2,0.11898223,9.24e-06
616,2,0.12465809,9.27e-06
617,2,0.10499749,9.27e-06
618,2,0.12017459,9.3e-06
619,2,0.10342801,9.3e-06
620,2,0.12501648,9.33e-06
621,2,0.14582275,9.33e-06
622,2,0.13921653,9.36e-06
623,2,0.11422360,9.36e-06
624,2,0.11670039,9.39e-06
625,2,0.11794310,9.39e-06
626,2,0.11353704,9.42e-06
627,2,0.10674218,9.42e-06
628,2,0.14510556,9.45e-06
629,2,0.13697414,9.45e-06
630,2,0.11451581,9.48e-06
631,2,0.09197307,9.48e-06
632,2,0.13000092,9.51e-06
633,2,0.12275014,9.51e-06
634,2,0.11190709,9.54e-06
635,2,0.10000798,9.54e-06
636,2,0.11579597,9.57e-06
637,2,0.12076452,9.57e-06
638,2,0.11483312,9.6e-06
639,2,0.14160763,9.6e-06
640,2,0.10975137,9.63e-06
641,2,0.10770917,9.63e-06
642,2,0.12261195,9.66e-06
643,2,0.09719442,9.66e-06
644,2,0.12985043,9.69e-06
645,2,0.08713956,9.69e-06
646,2,0.16823860,9.72e-06
647,2,0.10042538,9.72e-06
648,2,0.10558098,9.75e-06
649,2,0.11039440,9.75e-06
650,2,0.09663469,9.78e-06
651,2,0.11380025,9.78e-06
652,2,0.10010266,9.81e-06
653,2,0.12821825,9.81e-06
654,2,0.12088536,9.84e-06
655,2,0.10492054,9.84e-06
656,2,0.12362359,9.87e-06
657,2,0.11106372,9.87e-06
658,2,0.10599027,9.9e-06
659,2,0.12724787,9.9e-06
660,2,0.12826949,9.93e-06
661,2,0.09888137,9.93e-06
662,2,0.11284836,9.96e-06
663,2,0.09620758,9.96e-06
664,2,0.13040410,9.99e-06
665,2,0.10155760,9.99e-06
666,2,0.12838791,1.002e-05
667,2,0.10979007,1.002e-05
668,2,0.10036346,1.005e-05
669,2,0.07415678,1.005e-05
670,2,0.08589855,1.008e-05
671,2,0.14913228,1.008e-05
672,2,0.12601876,1.011e-05
673,2,0.10349683,1.011e-05
674,2,0.09273145,1.014e-05
675,2,0.12014571,1.014e-05
676,2,0.16213386,1.017e-05
677,2,0.12877740,1.017e-05
678,2,0.11424322,1.02e-05
679,2,0.12207346,1.02e-05
680,2,0.14227529,1.023e-05
681,2,0.08640931,1.023e-05
682,2,0.12736578,1.026e-05
683,2,0.10633551,1.026e-05
684,2,0.11235508,1.029e-05
685,2,0.10293023,1.029e-05
686,2,0.09179717,1.032e-05
687,2,0.08575501,1.032e-05
688,2,0.08366940,1.035e-05
689,2,0.12762442,1.035e-05
690,2,0.10661586,1.038e-05
691,2,0.11489128,1.038e-05
692,2,0.09000322,1.041e-05
693,2,0.09094924,1.041e-05
694,2,0.10905270,1.044e-05
695,2,0.11615075,1.044e-05
696,2,0.08791127,1.047e-05
697,2,0.10004427,1.047e-05
698,2,0.10598979,1.05e-05
699,2,0.11435734,1.05e-05
700,2,0.10704248,1.053e-05
701,2,0.13180166,1.053e-05
702,2,0.11386169,1.056e-05
703,2,0.12063268,1.056e-05
704,2,0.10407939,1.059e-05
705,2,0.11566696,1.059e-05
706,2,0.09871664,1.062e-05
707,2,0.11417423,1.062e-05
708,2,0.09037869,1.065e-05
709,2,0.11199150,1.065e-05
710,2,0.10191435,1.068e-05
711,2,0.10343578,1.068e-05
712,2,0.09228700,1.071e-05
713,2,0.10008328,1.071e-05
714,2,0.11500200,1.074e-05
715,2,0.10565714,1.074e-05
716,2,0.10032438,1.077e-05
717,2,0.09471285,1.077e-05
718,2,0.10047884,1.08e-05
719,2,0.10960758,1.08e-05
720,2,0.10150222,1.083e-05
721,2,0.09930593,1.083e-05
722,2,0.11692689,1.086e-05
723,2,0.10726634,1.086e-05
724,2,0.12247581,1.089e-05
725,2,0.11301886,1.089e-05
726,2,0.11013677,1.092e-05
727,2,0.09130660,1.092e-05
728,2,0.10319749,1.095e-05
729,2,0.09439298,1.095e-05
730,2,0.09123722,1.098e-05
